holderAddress,holderName,holderImg,coinType,coinDenom,holderSecurityMessage,amount,usdAmount,percentage,objectsCount
0x04275cf2433882ad91376c4b36e200ae47e0782abb57d9358ae4ef77027ee99e,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,127.537482,127.40190965663399,0.00034469603703893395,6
0x874b452ebc13b378a413c475dd4361041e7f181474c506ae039fd41a0e10fc45,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,114.927367,114.80519920887899,0.00031061463133025594,2
0xddefbaca799550b62b8dd45327301f4f681a04d67e8ee33385ac86b23436d060,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,108.40392,108.28868663304,0.0002929836863447377,1
0x27e1aa67e250bd219de0f5638a6c27cd59c16bd6fd745214742fe7666ba0571f,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,106.39,106.27690743,0.0002875406571110772,2
0x94f47fbc31bc64518544516b321fa740ea94cf2d08becc8cb02a8f5442bd35df,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,103.023727,102.914212778199,0.00027844261828754795,2
0xafaf6f6cf0ed32d46a16fb2af92645179dbf0bdb2bd670fa13fa58414b54f726,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,101.94,101.83163778,0.00027551362520822646,2
0xb7b7c991dd819aedcf192b091f31bf5ab4039d7c0296c316f6591a84aad1e1d5,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,101.192747,101.08517910993899,0.00027349402168676555,1
0x4df99679f216d5ce6da5216d76c7265c65cc0c0c9fedb8983d0e36a07f7ea7e0,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,100.747403,100.64030851061099,0.0002722903887663738,1
0xa9f1ba273f63e53c0ae6cdfad7beb7b93612b308ca1ca9e5ccb73d64c80589d9,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,100.65489,100.54789385193,0.00027204035352987305,4
0xdbab510f7bad4162a0da1bd4d990ed0f95cf86fc049803824ff8aacadf703d9d,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,99.950925,99.84467716672499,0.000270137744650437,1
0x9def0a2eabed02cf987cc9146cf89daae654f3fa95c41f93ba77e79d3b5baf71,@cryptocasino,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,96.769624,96.666757889688,0.0002615396303539042,1
0x499d00b900403ed36f1b5ac2ba9302e7bf82ac7708aef28fb3d06c446f284a64,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,96.326067,96.223672390779,0.0002603408271652002,1
0x2e43c5aca65d455f9a6f77630b4fd89dd382cdb77731b8f813ef31396f190642,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,93.735095,93.635454594015,0.0002533381972992692,4
0x27aa712f30f60ca28bfc6be61130053cbdcabefd277f93f2feaebdf55bdb4196,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,93.0,92.901141,0.00025135145325058916,2
0xd6798a851dda9770c1a2e93c816965be029c223b1fe9315c167d494d6b38901e,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,92.749004,92.650411808748,0.0002506730854080076,2
0xe4cc946bf0ee86baaf868de2950674a12455dc75f5ff11f2642a2424e1c6c3ed,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,92.417939,92.319698730843,0.00024977831477499245,3
0xfe11ac2f0c192415a2835de2551625ea765f1a6d2ebc352bf38157eb22519c99,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,90.901137,90.804509091369,0.0002456788482481817,3
0xbb28a14d1a4113efa8c8c74c3bd6891d1fd68270c8822ab9de6d1ce37619cd2b,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,87.045674,86.953144448538,0.0002352586737535164,1
0x1226a80ef40bd2e70c6a285b045b9b5d29915a2c5a2d57a2d3032cbdd89a8d5c,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,84.869058,84.778842191346,0.00022937592542267247,164
0x79e4530ece3710fc30ab776acdc7b842ad322aabdd442b866590ad1e507197ff,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,80.776062,80.690197046094,0.00021831376958666334,4
0xa13ec75e0a4670a75f90a8893e18ab5533ce509ae94cdfebfcbb75fa2c2108f3,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,77.945065,77.862209395905,0.00021066242324152293,3
0x4ef5f402ed46f582a982086cf1a8d53b8d89e5216f2341ce87768041c91e261f,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,72.963858,72.886297418946,0.000197199696162039,1
0xf8b8afe89d7cb16499b21fe577fec303c04091cfb708e36c7f5c2443501c5f1b,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,66.172971,66.102629131827,0.0001788459400726784,4
0x44ab947aab31d4588a73c16aac1beb917631e654c5ff0fad30c877570973f13b,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,63.724722,63.656982620514,0.0001722290482009655,1
0xa13746f09e778ad66c0499a118d4c7ad814992717b7c8fab451c7684137571c9,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,62.247522,62.181352884114,0.00016823661414997872,5
0x9e74770e68766cc9c419da7e2d6d3ad507f64048fb7b51a0910a84fd635e9ed7,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,56.089246,56.029623131502,0.0001515926182132236,3
0x9a0ee11c9bdc858b97453ac184eeaa5457135482b6b3ef0d6120d916afd77303,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,52.73468,52.67862303516,0.00014252621994306213,372
0xf8e6575cc8d41ae6d4aa1747141c2d9810bc76237379aa018c9c4c39082fba96,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,50.689976,50.636092555512,0.0001369999906756719,2
0x11d05b7727b2bf0664c9b000e0cc488a2375b207820efdcd200f7ffe0afed6fa,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,45.223404,45.175331521547996,0.00012222546576708072,1
0x7e2fdd4441b61577c440b849313c1eb5033469ec2a6b387d59c012a086afb927,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,44.131854,44.084941839197995,0.00011927532943594437,1
0x640c9e225698ee54ccbe2e1078bc06b742b57130425710e0dbe942dcf6b829e4,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,43.201386,43.155462926682,0.00011676055003806083,3
0xf4e833d71e20a7dc4498920907a91513afe891757a4b7349e870117d0a7614ad,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,40.449201,40.406203499336996,0.0001093222091846794,1
0xe560f6778355cd6b9a2e1d87030eaf47758f7941f5225023dad9d1682cc23acb,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,38.82771,38.78643614427,0.00010493979929991864,1
0x9d172ae22d2f5e88aef51c732f76c489103b7fb4ca94c0d9cc909c412b88d348,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,35.098675,35.061365108475,9.486132224107658e-05,5
0x688c17ac2a22035d9de29b03b4f467363c214b971a9ce178d87384bde9a64249,theo@sudofi,https://img.sudofinance.xyz/0/0x5c39c34610d99a8139b0b82863969c0862dd400d679f96d97f10227915bbc27c.webp,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,34.785725,34.748747774325,9.401551108736937e-05,2
0xd20766db5947d75e5e016b41947f7a8613afc435bc626c151ecb51e81aebd8ea,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,31.440539,31.407117707043,8.497446417883682e-05,5
0x18275e26aedb451f232283834c4962239cfd737d0d323570a0dc70f51ed7f507,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,29.811618,29.779928250066,8.0571973204854e-05,3
0x4cc0d231b47b06ebf90b0a61c732928d8146514938caf0035392110903110dce,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,29.563643,29.532216847491,7.99017702304474e-05,7
0x99402c29d18fa44119273bc8fb355f7e442e64337727e6026ef20aca0fe67b13,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,29.068966,29.038065689141998,7.856480482356953e-05,75
0xd15ac83cfa2d0668db9ae7a131dcbde7d72dab2d14dd3b2451e9ea81add5c082,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,26.12037,26.09260404669,7.059562321444184e-05,1
0xc7ba78d6696c02be97b16ba8396e1c3944629aa8899eed7b1b262d496926c1f0,preketek@blub,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,25.863985,25.836491583944998,6.990269050109074e-05,3
0xd99d2abc64449dff371e58d690962a5232c5b414c44ab3a80beb133ab1a0d71b,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,25.0,24.973425,6.756759495983579e-05,1
0x4a4d10d813a0fa4af5b21877e552f46805286f0b519a0eb2904b38b5583af41f,@drfatcat,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,21.941993,21.918668661441,5.930270782542209e-05,4
0xdfbea8a73cbd1b414eb5bfa475143de66b43de6e3394fdb67d03e70a57da1b62,,,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,21.324259,21.301591312682998,5.763315579722532e-05,2
0x74dd5591d5657ccf1ae328d77085cefc01f10abcda4ae99c0ee296502717ad7a,@maclean,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,20.568145,20.546281061865,5.558960361740687e-05,1
0x45c7d4f327ec05e35ced427b44241dd932e7c8532b5d3791fe0e5c7277ce3c4a,@dadfedor,https://storage.googleapis.com/suins-nft-images/QmaLFg4tQYansFpyRqmDfABdkUVy66dHtpnkH15v1LPzcY.png,0x2053d08c1e2bd02791056171aab0fd12bd7cd7efad2ab8f6b9c8902f14df2ff2::ausd::AUSD,AUSD,,20.402732,20.381043895883998,5.514254127400322e-05,3
