holderAddress,holderName,holderImg,coinType,coinDenom,holderSecurityMessage,amount,usdAmount,percentage,objectsCount
0x6463cf5c1fc09a003e57c9d863e95cdf412ac7f2a3c37f8e15a6d9c539945d73,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,44.684045,48.750293094999996,0.0002778948683960997,1
0xd0d16bf199768fa10e280cfac6789ad11c5021050b7a80e715ac842c9f1f2f37,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,44.65405,48.717568549999996,0.00027770832627401696,1
0xe07edd88e1bb1cd6cd541d710cb45e14205934710839ae8e235bcbfae09b1973,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,42.314587,46.165214417,0.0002631589549603289,2
0xce7057a9154bb27ccc88e7e14361db86dc399dccb6d2d016382c5b0cef428662,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,41.048329,44.783726939,0.00025528396064713484,1
0x3dfc66e511bbc25840351e9f90c232475c8a1cff3ab3efdb188939dc5befcce4,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,40.92221,44.64613111,0.00025449961305937176,3911
0x714a48ed664aa8cadf293a4f4b176ac40d15245fad3ee8cb80178b1c7a97055b,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,40.799614,44.512378874,0.0002537371753864644,2
0x23ff1b595f08f7950533e776d851e5b7fac17368de98e02813d78feaf9339ee8,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,38.233569,41.712823779,0.00023777866631295795,2
0xf2cd6e2ff99755ffefebc7ae0fbd842857828bff4c1aef73127cc704c961e2b5,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,38.170364,41.643867123999996,0.00023738558763897094,2
0x8be5b4ac86b5dda91e5f7574efca36e5fa48af734517a2d95f358a1228eb37b8,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,37.393537,40.796348867,0.0002325544172081933,2
0xa456eb0b99394964084fef13ae6d6ee92da6378913e1a4c71490cfad4ee57d33,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,37.377672,40.779040152,0.00023245575107160913,2
0x28d55f09df3253e2f0cfc7e33a06dc073ee95bbcf95c1fec1653635a5ff98a2e,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,37.363208,40.763259928,0.00023236579790428773,1
0x280efb1390ebc02da3dc4e94edd874ddbd835da2a6bf127e5d7f0ef743970587,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,36.890974,40.248052634,0.00022942892400931776,1
0x62786694be515e568b770ed6ec396477d8984113d05223b3a27714640952e106,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,36.682802,40.020936982,0.0002281342800140449,1
0xf67744f7780fea1ebe92cf61c13074c4c6cf569479477e607ba7799e31a16ed0,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,36.436112,39.751798191999995,0.0002266000884455637,4
0x6d82a368f9d3d4419e5f3c4218dc1a1f536f6b8f723947963c314ac699510439,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,36.435444,39.751069404,0.00022659593408191805,1
0x424d291fbdfbcb3c925e9d0fcfc1895e9ebb6fcd26fec6d9625b68b8357b43aa,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,34.628981,37.780218270999995,0.0002153613469345946,2
0xaf7865ed3bbcc9c1bf436e7d0a553e02c5cfb626b5b8ea24cce030fffcf53c76,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,32.0,34.912,0.00019901143212695246,1
0xf222c60281b98cce04f27cca067219c6e0665a556a9c69cd64c01ba46f2a0add,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,31.554273,34.425711843,0.0001962394081079634,6
0xb70bedc5fc1022d4c386584fa8442c5c4327d4c835161cc587df77e6566698c7,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,30.414101,33.181784191,0.00018914855615199304,1
0x0d94647332d690ba67e2b2f4c5644b3b1b564c7cd55cb1e73d6e827e683c8bd2,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,30.0,32.73,0.00018657321761901793,1
0xd70063edeced9c97a85776d3af76f09e6e6812c2195578bcad9acff837ff9b66,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,30.0,32.73,0.00018657321761901793,1
0x4c5d40243ebd49fd8c4c8a8cd65fc0e596e441d936b2bcb38916107e3b860ad6,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,30.0,32.73,0.00018657321761901793,1
0xd7d9c6956855092c8ce20eff662471c012055b44d8d4ff2132fda851bf6c6e43,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,30.0,32.73,0.00018657321761901793,1
0x3f9cb6dbadef927500861fed30c4739b4dd7c164e7b5d5dd5152b1b2dffcf2b9,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,30.0,32.73,0.00018657321761901793,1
0x391f769393218fcfeb030880d2475a25a4e1a94676bb4c53d5ddd359fc30cb04,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,30.0,32.73,0.00018657321761901793,1
0x8737004e09cabb9e39cfb126d90b0e46924d221eec07b4b57e227dda16b6ebd2,,,0x960b531667636f39e85867775f52f6b1f220a058c4de786905bdf761e06a56bb::usdy::USDY,USDY,,29.784302,32.494673481999996,0.0001852317686225517,1
